ace-can-ink	KIRREL3
ace-can-ink	TNC
ace-can-ink	DOCK10
ace-can-ink	CCDC175
ace-can-ink	RIPOR2
ace-can-ink	ST8SIA5
ace-can-ink	PLS3
ace-can-ink	LINC01965
ace-can-ink	LINC00609
ace-can-ink	LINC01619
ace-can-ink	HOPX
ace-can-ink	DPF3
ace-can-ink	TSHR
ace-can-ink	CA10
ace-can-ink	SPON1
ace-can-ink	RBFOX3
ace-can-ink	CBLN2
ace-can-ink	KCNQ1OT1
ace-can-ink	ZFP36
ace-can-ink	NXPH1
ace-can-ink	OBI1-AS1
ace-can-ink	FAM106A
ace-can-ink	NEFL
ace-can-ink	LRMDA
ace-can-ink	CNTNAP4
ace-can-ink	OPCML
ace-can-ink	DACH1
ace-can-ink	LHX1
ace-can-ink	SATB2
ace-can-ink	AGBL1
ace-can-ink	FLT1
ace-can-ink	EOGT
ace-can-ink	NEAT1
ace-can-ink	SP8
ace-can-ink	CLDN5
ace-can-ink	PCDH15
ace-can-ink	PCSK6
ace-can-ink	NR2F2-AS1
ace-can-ink	PLP1
ace-can-ink	LHX1-DT
ace-can-ink	DISC1
ace-can-ink	SORCS1
ace-can-ink	LIPG
ace-can-ink	ISG15
ace-can-ink	LINC01170
ace-can-ink	SATB1-AS1
ace-can-ink	CFAP54
ace-can-ink	RMST
ace-can-ink	NOTCH1
ace-can-ink	Blank-1
ace-can-ink	Blank-2
ace-can-ink	Blank-3
ace-can-ink	Blank-4
ace-can-ink	Blank-5
ace-can-ink	Blank-6
ace-can-ink	Blank-7
ace-can-ink	Blank-8
ace-can-ink	Blank-9
ace-can-ink	Blank-10
ace-can-ink	Blank-11
ace-can-ink	Blank-12
ace-can-ink	Blank-13
ace-can-ink	Blank-14
ace-can-ink	Blank-15
ace-den-fix	Prkcq
ace-den-fix	Col5a1
ace-den-fix	Grik3
ace-den-fix	Igfbp2
ace-den-fix	Osr1
ace-den-fix	Syt6
ace-den-fix	Cntnap3
ace-den-fix	Lmo3
ace-den-fix	Ntn1
ace-den-fix	Otp
ace-den-fix	Calb1
ace-den-fix	Vwa5b1
ace-den-fix	Ptprm
ace-den-fix	Rxfp3
ace-den-fix	Cpne8
ace-den-fix	Igfbp6
ace-den-fix	Isl1
ace-den-fix	Shisa6
ace-den-fix	C230014O12Rik
ace-den-fix	Hspg2
ace-den-fix	Pitx2
ace-den-fix	Pparg
ace-den-fix	Calb2
ace-den-fix	Cxcl14
ace-den-fix	Rgs4
ace-den-fix	Slc17a6
ace-den-fix	Fstl5
ace-den-fix	Dock5
ace-den-fix	Kcnk9
ace-den-fix	Stxbp6
ace-den-fix	Nfib
ace-den-fix	Gfap
ace-den-fix	Gja1
ace-den-fix	Igf1
ace-den-fix	Ramp1
ace-den-fix	Tcf7l2
ace-den-fix	Rbp4
ace-den-fix	Serpinb8
ace-den-fix	Rorb
ace-den-fix	Adamts9
ace-den-fix	Ccbe1
ace-den-fix	Nos1
ace-den-fix	Emx2
ace-den-fix	Nhlh2
ace-den-fix	Aqp4
ace-den-fix	Blank-36
ace-den-fix	Blank-49
ace-den-fix	Slc7a10
ace-den-fix	Grin2c
ace-den-fix	Grm3
ace-den-fix	Slc1a3
ace-den-fix	Pvalb
ace-den-fix	Igfbp4
ace-den-fix	Adcy2
ace-den-fix	Epha4
ace-den-fix	Serpine2
ace-den-fix	Bmpr1b
ace-den-fix	Gsta4
ace-den-fix	Fras1
ace-den-fix	Col27a1
ace-den-fix	Nrn1
ace-den-fix	Sox5
ace-den-fix	Npnt
ace-den-fix	Foxa1
ace-den-fix	Lgr6
